activityID,startTime,linkedEvents,GST_ActivityID
2013-05-01T03:12:00-CME-001,2013-05-01T03:12Z,[{'activityID': '2013-05-04T04:52:00-IPS-001'}],2013-05-04T04:52:00-IPS-001
2013-05-03T22:36:00-CME-001,2013-05-03T22:36Z,[{'activityID': '2013-05-07T04:37:00-IPS-001'}],2013-05-07T04:37:00-IPS-001
2013-05-09T19:29:00-CME-001,2013-05-09T19:29Z,[{'activityID': '2013-05-12T23:30:00-IPS-001'}],2013-05-12T23:30:00-IPS-001
2013-05-13T02:54:00-CME-001,2013-05-13T02:54Z,"[{'activityID': '2013-05-13T01:53:00-FLR-001'}, {'activityID': '2013-05-13T04:12:00-SEP-001'}]",2013-05-13T01:53:00-FLR-001
2013-05-13T16:18:00-CME-001,2013-05-13T16:18Z,"[{'activityID': '2013-05-13T15:40:00-FLR-001'}, {'activityID': '2013-05-13T18:02:00-SEP-001'}]",2013-05-13T15:40:00-FLR-001
2013-05-14T01:30:00-CME-001,2013-05-14T01:30Z,[{'activityID': '2013-05-14T01:00:00-FLR-001'}],2013-05-14T01:00:00-FLR-001
2013-05-15T02:18:00-CME-001,2013-05-15T02:18Z,"[{'activityID': '2013-05-15T01:25:00-FLR-001'}, {'activityID': '2013-05-15T13:25:00-SEP-001'}, {'activityID': '2013-05-18T00:23:00-IPS-001'}]",2013-05-15T01:25:00-FLR-001
2013-05-17T09:24:00-CME-001,2013-05-17T09:24Z,[{'activityID': '2013-05-19T22:20:00-IPS-001'}],2013-05-19T22:20:00-IPS-001
2013-05-18T03:24:00-CME-001,2013-05-18T03:24Z,[{'activityID': '2013-05-19T18:53:00-IPS-001'}],2013-05-19T18:53:00-IPS-001
2013-05-22T09:12:00-CME-001,2013-05-22T09:12Z,[{'activityID': '2013-05-25T20:00:00-IPS-001'}],2013-05-25T20:00:00-IPS-001
2013-05-22T13:24:00-CME-001,2013-05-22T13:24Z,"[{'activityID': '2013-05-22T12:30:00-FLR-001'}, {'activityID': '2013-05-22T15:05:00-SEP-001'}, {'activityID': '2013-05-22T15:05:00-SEP-002'}, {'activityID': '2013-05-22T15:30:00-SEP-001'}, {'activityID': '2013-05-24T17:35:00-IPS-001'}, {'activityID': '2013-05-28T13:00:00-RBE-001'}]",2013-05-22T12:30:00-FLR-001
2013-05-26T19:24:00-CME-001,2013-05-26T19:24Z,[{'activityID': '2013-05-29T12:00:00-IPS-001'}],2013-05-29T12:00:00-IPS-001
2013-06-02T20:24:00-CME-001,2013-06-02T20:24Z,[{'activityID': '2013-06-07T03:00:00-GST-001'}],2013-06-07T03:00:00-GST-001
2013-06-07T23:54:00-CME-001,2013-06-07T23:54Z,[{'activityID': '2013-06-07T22:32:00-FLR-001'}],2013-06-07T22:32:00-FLR-001
2013-06-16T14:00:00-CME-001,2013-06-16T14:00Z,[{'activityID': '2013-06-19T15:08:00-IPS-001'}],2013-06-19T15:08:00-IPS-001
2013-06-16T20:48:00-CME-001,2013-06-16T20:48Z,[{'activityID': '2013-06-20T11:13:00-IPS-001'}],2013-06-20T11:13:00-IPS-001
2013-06-21T03:24:00-CME-001,2013-06-21T03:24Z,"[{'activityID': '2013-06-21T06:09:00-SEP-001'}, {'activityID': '2013-06-21T17:37:00-IPS-001'}, {'activityID': '2013-06-23T20:10:00-SEP-001'}]",2013-06-21T06:09:00-SEP-001
2013-06-24T03:54:00-CME-001,2013-06-24T03:54Z,[{'activityID': '2013-06-27T16:17:00-IPS-001'}],2013-06-27T16:17:00-IPS-001
2013-07-01T21:09:00-CME-001,2013-07-01T21:09Z,"[{'activityID': '2013-07-05T01:00:00-IPS-001'}, {'activityID': '2013-07-05T07:04:00-IPS-001'}]",2013-07-05T01:00:00-IPS-001
2013-07-09T15:09:00-CME-001,2013-07-09T15:09Z,"[{'activityID': '2013-07-11T01:05:00-IPS-001'}, {'activityID': '2013-07-12T11:00:00-RBE-001'}, {'activityID': '2013-07-12T17:14:00-IPS-001'}]",2013-07-11T01:05:00-IPS-001
2013-07-22T19:24:00-CME-001,2013-07-22T19:24Z,[{'activityID': '2013-07-25T06:12:00-IPS-001'}],2013-07-25T06:12:00-IPS-001
2013-08-06T03:24:00-CME-001,2013-08-06T03:24Z,[{'activityID': '2013-08-10T09:16:00-IPS-001'}],2013-08-10T09:16:00-IPS-001
2013-08-19T23:12:00-CME-001,2013-08-19T23:12Z,"[{'activityID': '2013-08-20T05:54:00-SEP-001'}, {'activityID': '2013-08-20T12:41:00-IPS-001'}, {'activityID': '2013-08-22T02:10:00-IPS-001'}, {'activityID': '2013-08-22T07:05:00-IPS-001'}]",2013-08-20T05:54:00-SEP-001
2013-08-20T08:24:00-CME-001,2013-08-20T08:24Z,[{'activityID': '2013-08-22T19:26:00-IPS-001'}],2013-08-22T19:26:00-IPS-001
2013-08-21T05:09:00-CME-001,2013-08-21T05:09Z,[{'activityID': '2013-08-24T00:03:00-IPS-001'}],2013-08-24T00:03:00-IPS-001
2013-09-04T13:09:00-CME-001,2013-09-04T13:09Z,[{'activityID': '2013-09-05T13:39:00-IPS-001'}],2013-09-05T13:39:00-IPS-001
2013-09-06T20:48:00-CME-001,2013-09-06T20:48Z,[{'activityID': '2013-09-09T14:32:00-IPS-001'}],2013-09-09T14:32:00-IPS-001
2013-09-11T09:24:00-CME-001,2013-09-11T09:24Z,[{'activityID': '2013-09-12T23:36:00-IPS-001'}],2013-09-12T23:36:00-IPS-001
2013-09-29T22:40:00-CME-001,2013-09-29T22:40Z,"[{'activityID': '2013-09-30T05:05:00-SEP-001'}, {'activityID': '2013-10-02T01:54:00-IPS-001'}, {'activityID': '2013-10-02T02:47:00-MPC-001'}, {'activityID': '2013-10-02T03:00:00-GST-001'}]",2013-09-30T05:05:00-SEP-001
2013-10-04T10:54:00-CME-001,2013-10-04T10:54Z,[{'activityID': '2013-10-08T04:54:00-IPS-001'}],2013-10-08T04:54:00-IPS-001
2013-10-04T19:18:00-CME-001,2013-10-04T19:18Z,[{'activityID': '2013-10-08T04:54:00-IPS-001'}],2013-10-08T04:54:00-IPS-001
2013-10-05T07:09:00-CME-001,2013-10-05T07:09Z,"[{'activityID': '2013-10-05T12:55:00-SEP-001'}, {'activityID': '2013-10-08T04:54:00-IPS-001'}]",2013-10-05T12:55:00-SEP-001
2013-10-06T14:39:00-CME-001,2013-10-06T14:39Z,[{'activityID': '2013-10-08T20:20:00-IPS-001'}],2013-10-08T20:20:00-IPS-001
2013-10-11T07:24:00-CME-001,2013-10-11T07:24Z,"[{'activityID': '2013-10-11T08:17:00-SEP-001'}, {'activityID': '2013-10-11T11:46:00-SEP-001'}]",2013-10-11T08:17:00-SEP-001
2013-10-17T04:39:00-CME-001,2013-10-17T04:39Z,[{'activityID': '2013-10-21T18:23:00-IPS-001'}],2013-10-21T18:23:00-IPS-001
2013-10-22T22:00:00-CME-001,2013-10-22T22:00Z,[{'activityID': '2013-10-22T21:15:00-FLR-001'}],2013-10-22T21:15:00-FLR-001
2013-10-24T01:48:00-CME-001,2013-10-24T01:48Z,[{'activityID': '2013-10-24T00:22:00-FLR-001'}],2013-10-24T00:22:00-FLR-001
2013-10-25T08:24:00-CME-001,2013-10-25T08:24Z,"[{'activityID': '2013-10-25T07:53:00-FLR-001'}, {'activityID': '2013-10-25T13:36:00-SEP-001'}]",2013-10-25T07:53:00-FLR-001
2013-10-25T15:12:00-CME-001,2013-10-25T15:12Z,"[{'activityID': '2013-10-25T14:52:00-FLR-001'}, {'activityID': '2013-10-26T11:07:00-IPS-001'}]",2013-10-25T14:52:00-FLR-001
2013-10-26T11:40:00-CME-001,2013-10-26T11:40Z,[{'activityID': '2013-10-27T12:35:00-IPS-001'}],2013-10-27T12:35:00-IPS-001
2013-10-26T20:09:00-CME-001,2013-10-26T20:09Z,[{'activityID': '2013-10-26T19:24:00-FLR-001'}],2013-10-26T19:24:00-FLR-001
2013-10-28T02:12:00-CME-001,2013-10-28T02:12Z,[{'activityID': '2013-10-28T01:41:00-FLR-001'}],2013-10-28T01:41:00-FLR-001
2013-10-28T04:48:00-CME-001,2013-10-28T04:48Z,[{'activityID': '2013-10-28T04:32:00-FLR-001'}],2013-10-28T04:32:00-FLR-001
2013-10-28T15:48:00-CME-001,2013-10-28T15:48Z,[{'activityID': '2013-10-29T07:15:00-IPS-001'}],2013-10-29T07:15:00-IPS-001
2013-10-29T22:12:00-CME-001,2013-10-29T22:12Z,[{'activityID': '2013-10-29T21:48:00-FLR-001'}],2013-10-29T21:48:00-FLR-001
2013-11-02T04:48:00-CME-001,2013-11-02T04:48Z,"[{'activityID': '2013-11-02T05:08:00-SEP-001'}, {'activityID': '2013-11-04T08:56:00-IPS-001'}, {'activityID': '2013-11-04T10:43:00-SEP-001'}]",2013-11-02T05:08:00-SEP-001
2013-11-07T00:00:00-CME-001,2013-11-07T00:00Z,[{'activityID': '2013-11-11T10:31:00-IPS-001'}],2013-11-11T10:31:00-IPS-001
2013-11-07T10:39:00-CME-001,2013-11-07T10:39Z,"[{'activityID': '2013-11-07T11:16:00-SEP-001'}, {'activityID': '2013-11-07T14:26:00-SEP-001'}, {'activityID': '2013-11-08T13:30:00-IPS-001'}, {'activityID': '2013-11-11T10:31:00-IPS-001'}]",2013-11-07T11:16:00-SEP-001
2013-11-07T16:25:00-CME-001,2013-11-07T16:25Z,[{'activityID': '2013-11-11T17:00:00-IPS-001'}],2013-11-11T17:00:00-IPS-001
2013-11-08T04:24:00-CME-001,2013-11-08T04:24Z,[{'activityID': '2013-11-11T10:31:00-IPS-001'}],2013-11-11T10:31:00-IPS-001
2013-11-08T06:09:00-CME-001,2013-11-08T06:09Z,"[{'activityID': '2013-11-08T04:20:00-FLR-001'}, {'activityID': '2013-11-11T17:00:00-IPS-001'}]",2013-11-08T04:20:00-FLR-001
2013-11-08T08:24:00-CME-001,2013-11-08T08:24Z,[{'activityID': '2013-11-11T17:00:00-IPS-001'}],2013-11-11T17:00:00-IPS-001
2013-11-10T05:39:00-CME-001,2013-11-10T05:39Z,[{'activityID': '2013-11-10T05:08:00-FLR-001'}],2013-11-10T05:08:00-FLR-001
2013-11-19T10:39:00-CME-001,2013-11-19T10:39Z,"[{'activityID': '2013-11-19T10:14:00-FLR-001'}, {'activityID': '2013-11-23T01:00:00-IPS-001'}]",2013-11-19T10:14:00-FLR-001
2013-11-27T15:13:00-CME-001,2013-11-27T15:13Z,[{'activityID': '2013-12-01T13:00:00-IPS-001'}],2013-12-01T13:00:00-IPS-001
2013-11-28T09:09:00-CME-001,2013-11-28T09:09Z,[{'activityID': '2013-12-01T13:00:00-IPS-001'}],2013-12-01T13:00:00-IPS-001
2013-11-29T19:39:00-CME-001,2013-11-29T19:39Z,"[{'activityID': '2013-11-30T14:25:00-IPS-001'}, {'activityID': '2013-12-01T21:48:00-SEP-001'}]",2013-11-30T14:25:00-IPS-001
2013-12-04T23:12:00-CME-001,2013-12-04T23:12Z,"[{'activityID': '2013-12-08T00:00:00-IPS-001'}, {'activityID': '2013-12-08T00:00:00-GST-001'}, {'activityID': '2013-12-08T02:44:00-MPC-001'}]",2013-12-08T00:00:00-IPS-001
2013-12-12T03:54:00-CME-001,2013-12-12T03:54Z,[{'activityID': '2013-12-15T13:00:00-IPS-001'}],2013-12-15T13:00:00-IPS-001
2013-12-13T21:36:00-CME-001,2013-12-13T21:36Z,[{'activityID': '2013-12-17T13:29:00-IPS-001'}],2013-12-17T13:29:00-IPS-001
2013-12-19T06:25:00-CME-001,2013-12-19T06:25Z,[{'activityID': '2013-12-22T00:00:00-IPS-001'}],2013-12-22T00:00:00-IPS-001
2013-12-26T03:40:00-CME-001,2013-12-26T03:40Z,"[{'activityID': '2013-12-26T08:44:00-SEP-001'}, {'activityID': '2013-12-26T08:53:00-SEP-001'}, {'activityID': '2013-12-27T04:14:00-IPS-001'}, {'activityID': '2013-12-28T16:00:00-IPS-001'}]",2013-12-26T08:44:00-SEP-001
2013-12-28T07:00:00-CME-001,2013-12-28T07:00Z,[{'activityID': '2013-12-31T21:47:00-IPS-001'}],2013-12-31T21:47:00-IPS-001
2013-12-28T18:00:00-CME-001,2013-12-28T18:00Z,"[{'activityID': '2013-12-28T21:50:00-SEP-001'}, {'activityID': '2013-12-28T21:50:00-SEP-002'}, {'activityID': '2013-12-31T13:31:00-IPS-001'}]",2013-12-28T21:50:00-SEP-001
2013-12-29T01:36:00-CME-001,2013-12-29T01:36Z,[{'activityID': '2014-01-01T10:10:00-IPS-001'}],2014-01-01T10:10:00-IPS-001
2014-01-04T21:25:00-CME-001,2014-01-04T21:25Z,"[{'activityID': '2014-01-04T18:47:00-FLR-001'}, {'activityID': '2014-01-07T14:26:00-IPS-001'}]",2014-01-04T18:47:00-FLR-001
2014-01-05T00:54:00-CME-001,2014-01-05T00:54Z,[{'activityID': '2014-01-04T22:12:00-FLR-001'}],2014-01-04T22:12:00-FLR-001
2014-01-06T08:09:00-CME-001,2014-01-06T08:09Z,"[{'activityID': '2014-01-06T08:30:00-SEP-001'}, {'activityID': '2014-01-06T09:15:00-SEP-001'}, {'activityID': '2014-01-06T10:00:00-SEP-001'}, {'activityID': '2014-01-08T17:00:00-IPS-001'}, {'activityID': '2014-01-08T21:31:00-SEP-001'}]",2014-01-06T08:30:00-SEP-001
2014-01-07T03:48:00-CME-001,2014-01-07T03:48Z,[{'activityID': '2014-01-09T13:17:00-IPS-001'}],2014-01-09T13:17:00-IPS-001
2014-01-07T18:24:00-CME-001,2014-01-07T18:24Z,"[{'activityID': '2014-01-07T18:02:00-FLR-001'}, {'activityID': '2014-01-07T19:45:00-SEP-001'}, {'activityID': '2014-01-07T20:30:00-SEP-001'}, {'activityID': '2014-01-07T20:30:00-SEP-002'}, {'activityID': '2014-01-08T21:31:00-SEP-001'}, {'activityID': '2014-01-09T19:32:00-IPS-001'}]",2014-01-07T18:02:00-FLR-001
2014-01-08T04:12:00-CME-001,2014-01-08T04:12Z,[{'activityID': '2014-01-08T03:39:00-FLR-001'}],2014-01-08T03:39:00-FLR-001
2014-01-09T02:36:00-CME-001,2014-01-09T02:36Z,[{'activityID': '2014-01-13T17:17:00-IPS-001'}],2014-01-13T17:17:00-IPS-001
2014-01-14T10:24:00-CME-001,2014-01-14T10:24Z,[{'activityID': '2014-01-16T20:00:00-IPS-001'}],2014-01-16T20:00:00-IPS-001
2014-01-17T20:00:00-CME-001,2014-01-17T20:00Z,[{'activityID': '2014-01-18T19:43:00-IPS-001'}],2014-01-18T19:43:00-IPS-001
2014-01-20T22:12:00-CME-001,2014-01-20T22:12Z,[{'activityID': '2014-01-24T07:00:00-IPS-001'}],2014-01-24T07:00:00-IPS-001
2014-01-21T21:39:00-CME-001,2014-01-21T21:39Z,[{'activityID': '2014-01-24T07:00:00-IPS-001'}],2014-01-24T07:00:00-IPS-001
2014-01-22T21:24:00-CME-001,2014-01-22T21:24Z,[{'activityID': '2014-01-24T03:25:00-IPS-001'}],2014-01-24T03:25:00-IPS-001
2014-01-27T02:24:00-CME-001,2014-01-27T02:24Z,"[{'activityID': '2014-01-27T01:05:00-FLR-001'}, {'activityID': '2014-01-27T02:02:00-FLR-001'}, {'activityID': '2014-01-27T18:37:00-IPS-001'}]",2014-01-27T01:05:00-FLR-001
2014-01-29T01:24:00-CME-001,2014-01-29T01:24Z,[{'activityID': '2014-02-01T06:30:00-IPS-001'}],2014-02-01T06:30:00-IPS-001
2014-01-30T08:36:00-CME-001,2014-01-30T08:36Z,[{'activityID': '2014-01-30T07:54:00-FLR-001'}],2014-01-30T07:54:00-FLR-001
2014-01-30T16:24:00-CME-001,2014-01-30T16:24Z,"[{'activityID': '2014-01-30T15:48:00-FLR-001'}, {'activityID': '2014-02-02T23:18:00-IPS-001'}]",2014-01-30T15:48:00-FLR-001
2014-02-01T06:54:00-CME-001,2014-02-01T06:54Z,[{'activityID': '2014-02-05T16:00:00-IPS-001'}],2014-02-05T16:00:00-IPS-001
2014-02-01T11:24:00-CME-001,2014-02-01T11:24Z,[{'activityID': '2014-02-05T16:00:00-IPS-001'}],2014-02-05T16:00:00-IPS-001
2014-02-02T09:36:00-CME-001,2014-02-02T09:36Z,[{'activityID': '2014-02-05T03:30:00-IPS-001'}],2014-02-05T03:30:00-IPS-001
2014-02-02T18:12:00-CME-001,2014-02-02T18:12Z,[{'activityID': '2014-02-06T11:34:00-IPS-001'}],2014-02-06T11:34:00-IPS-001
2014-02-04T01:25:00-CME-001,2014-02-04T01:25Z,[{'activityID': '2014-02-07T16:16:00-IPS-001'}],2014-02-07T16:16:00-IPS-001
2014-02-07T18:24:00-CME-001,2014-02-07T18:24Z,[{'activityID': '2014-02-10T16:00:00-IPS-001'}],2014-02-10T16:00:00-IPS-001
2014-02-09T16:12:00-CME-001,2014-02-09T16:12Z,[{'activityID': '2014-02-09T15:40:00-FLR-001'}],2014-02-09T15:40:00-FLR-001
2014-02-11T05:24:00-CME-001,2014-02-11T05:24Z,"[{'activityID': '2014-02-11T03:22:00-FLR-001'}, {'activityID': '2014-02-15T12:35:00-IPS-001'}]",2014-02-11T03:22:00-FLR-001
2014-02-11T09:48:00-CME-001,2014-02-11T09:48Z,[{'activityID': '2014-02-15T12:35:00-IPS-001'}],2014-02-15T12:35:00-IPS-001
2014-02-12T05:48:00-CME-001,2014-02-12T05:48Z,[{'activityID': '2014-02-15T12:35:00-IPS-001'}],2014-02-15T12:35:00-IPS-001
2014-02-12T13:09:00-CME-001,2014-02-12T13:09Z,[{'activityID': '2014-02-13T04:50:00-IPS-001'}],2014-02-13T04:50:00-IPS-001
2014-02-14T08:48:00-CME-001,2014-02-14T08:48Z,[{'activityID': '2014-02-16T07:50:00-IPS-001'}],2014-02-16T07:50:00-IPS-001
2014-02-16T13:09:00-CME-002,2014-02-16T13:09Z,[{'activityID': '2014-02-17T04:16:00-IPS-001'}],2014-02-17T04:16:00-IPS-001
2014-02-16T14:15:00-CME-001,2014-02-16T14:15Z,"[{'activityID': '2014-02-18T05:00:00-IPS-001'}, {'activityID': '2014-02-19T03:00:00-GST-001'}, {'activityID': '2014-02-19T03:10:00-IPS-001'}]",2014-02-18T05:00:00-IPS-001
2014-02-18T01:25:00-CME-001,2014-02-18T01:25Z,"[{'activityID': '2014-02-20T02:50:00-IPS-001'}, {'activityID': '2014-02-20T03:00:00-GST-001'}]",2014-02-20T02:50:00-IPS-001
2014-02-19T00:00:00-CME-001,2014-02-19T00:00Z,[{'activityID': '2014-02-21T07:17:00-IPS-001'}],2014-02-21T07:17:00-IPS-001
2014-02-19T05:00:00-CME-001,2014-02-19T05:00Z,[{'activityID': '2014-02-21T07:17:00-IPS-001'}],2014-02-21T07:17:00-IPS-001
2014-02-19T16:00:00-CME-001,2014-02-19T16:00Z,[{'activityID': '2014-02-23T06:00:00-IPS-001'}],2014-02-23T06:00:00-IPS-001
2014-02-20T03:12:00-CME-001,2014-02-20T03:12Z,[{'activityID': '2014-02-23T06:00:00-IPS-001'}],2014-02-23T06:00:00-IPS-001
2014-02-20T08:00:00-CME-001,2014-02-20T08:00Z,[{'activityID': '2014-02-20T08:55:00-SEP-001'}],2014-02-20T08:55:00-SEP-001
2014-02-24T23:36:00-CME-001,2014-02-24T23:36Z,[{'activityID': '2014-02-27T21:00:00-IPS-001'}],2014-02-27T21:00:00-IPS-001
2014-02-25T01:25:00-CME-001,2014-02-25T01:25Z,"[{'activityID': '2014-02-25T00:41:00-FLR-001'}, {'activityID': '2014-02-25T06:05:00-SEP-001'}, {'activityID': '2014-02-25T13:55:00-SEP-001'}, {'activityID': '2014-02-27T16:10:00-IPS-001'}, {'activityID': '2014-02-27T18:00:00-GST-001'}, {'activityID': '2014-02-28T04:20:00-IPS-001'}]",2014-02-25T00:41:00-FLR-001
2014-03-04T18:48:00-CME-001,2014-03-04T18:48Z,[{'activityID': '2014-03-05T21:05:00-SEP-001'}],2014-03-05T21:05:00-SEP-001
2014-03-05T13:54:00-CME-001,2014-03-05T13:54Z,[{'activityID': '2014-03-05T21:05:00-SEP-001'}],2014-03-05T21:05:00-SEP-001
2014-03-09T03:12:00-CME-001,2014-03-09T03:12Z,[{'activityID': '2014-03-11T09:30:00-IPS-001'}],2014-03-11T09:30:00-IPS-001
2014-03-12T14:39:00-CME-001,2014-03-12T14:39Z,"[{'activityID': '2014-03-12T20:47:00-SEP-001'}, {'activityID': '2014-03-14T23:00:00-IPS-001'}]",2014-03-12T20:47:00-SEP-001
2014-03-23T04:09:00-CME-001,2014-03-23T04:09Z,[{'activityID': '2014-03-25T19:25:00-IPS-001'}],2014-03-25T19:25:00-IPS-001
2014-03-23T06:54:00-CME-001,2014-03-23T06:54Z,[{'activityID': '2014-03-25T19:25:00-IPS-001'}],2014-03-25T19:25:00-IPS-001
2014-03-28T16:56:00-CME-001,2014-03-28T16:56Z,[{'activityID': '2014-03-31T04:30:00-IPS-001'}],2014-03-31T04:30:00-IPS-001
2014-03-29T18:39:00-CME-001,2014-03-29T18:39Z,[{'activityID': '2014-03-29T17:36:00-FLR-001'}],2014-03-29T17:36:00-FLR-001
2014-04-02T13:55:00-CME-001,2014-04-02T13:55Z,"[{'activityID': '2014-04-02T13:18:00-FLR-001'}, {'activityID': '2014-04-02T15:55:00-SEP-001'}, {'activityID': '2014-04-05T09:40:00-IPS-001'}]",2014-04-02T13:18:00-FLR-001
2014-04-06T09:48:00-CME-001,2014-04-06T09:48Z,[{'activityID': '2014-04-09T13:00:00-IPS-001'}],2014-04-09T13:00:00-IPS-001
2014-04-07T21:28:00-CME-001,2014-04-07T21:28Z,[{'activityID': '2014-04-11T19:00:00-IPS-001'}],2014-04-11T19:00:00-IPS-001
2014-04-08T11:12:00-CME-001,2014-04-08T11:12Z,[{'activityID': '2014-04-11T19:00:00-IPS-001'}],2014-04-11T19:00:00-IPS-001
2014-04-09T00:00:00-CME-001,2014-04-09T00:00Z,[{'activityID': '2014-04-12T02:30:00-IPS-001'}],2014-04-12T02:30:00-IPS-001
2014-04-18T13:09:00-CME-001,2014-04-18T13:09Z,"[{'activityID': '2014-04-18T12:31:00-FLR-001'}, {'activityID': '2014-04-18T15:25:00-SEP-001'}, {'activityID': '2014-04-20T10:22:00-IPS-001'}]",2014-04-18T12:31:00-FLR-001
2014-04-25T00:48:00-CME-001,2014-04-25T00:48Z,[{'activityID': '2014-04-25T00:17:00-FLR-001'}],2014-04-25T00:17:00-FLR-001
2014-05-03T06:24:00-CME-001,2014-05-03T06:24Z,[{'activityID': '2014-05-07T21:35:00-IPS-001'}],2014-05-07T21:35:00-IPS-001
2014-05-05T00:12:00-CME-002,2014-05-05T00:12Z,"[{'activityID': '2014-05-06T04:21:00-IPS-001'}, {'activityID': '2014-05-08T01:37:00-IPS-001'}]",2014-05-06T04:21:00-IPS-001
2014-05-06T09:12:00-CME-001,2014-05-06T09:12Z,[{'activityID': '2014-05-06T08:40:00-FLR-001'}],2014-05-06T08:40:00-FLR-001
2014-05-06T22:17:00-CME-001,2014-05-06T22:17Z,[{'activityID': '2014-05-06T22:01:00-FLR-001'}],2014-05-06T22:01:00-FLR-001
2014-05-07T16:39:00-CME-001,2014-05-07T16:39Z,[{'activityID': '2014-05-07T16:07:00-FLR-001'}],2014-05-07T16:07:00-FLR-001
2014-05-08T03:24:00-CME-001,2014-05-08T03:24Z,[{'activityID': '2014-05-10T13:30:00-IPS-001'}],2014-05-10T13:30:00-IPS-001
2014-05-09T02:54:00-CME-001,2014-05-09T02:54Z,[{'activityID': '2014-05-11T12:30:00-IPS-001'}],2014-05-11T12:30:00-IPS-001
2014-05-10T04:36:00-CME-001,2014-05-10T04:36Z,[{'activityID': '2014-05-12T08:30:00-IPS-001'}],2014-05-12T08:30:00-IPS-001
2014-05-25T02:36:00-CME-001,2014-05-25T02:36Z,[{'activityID': '2014-05-27T18:40:00-IPS-001'}],2014-05-27T18:40:00-IPS-001
2014-06-02T07:36:00-CME-001,2014-06-02T07:36Z,[{'activityID': '2014-06-05T11:00:00-IPS-001'}],2014-06-05T11:00:00-IPS-001
2014-06-04T13:25:00-CME-001,2014-06-04T13:25Z,"[{'activityID': '2014-06-07T16:09:00-IPS-001'}, {'activityID': '2014-06-08T03:00:00-GST-001'}, {'activityID': '2014-06-08T05:08:00-MPC-001'}]",2014-06-07T16:09:00-IPS-001
2014-06-05T15:12:00-CME-001,2014-06-05T15:12Z,[{'activityID': '2014-06-09T09:30:00-IPS-001'}],2014-06-09T09:30:00-IPS-001
2014-06-06T12:54:00-CME-001,2014-06-06T12:54Z,[{'activityID': '2014-06-09T01:00:00-IPS-001'}],2014-06-09T01:00:00-IPS-001
2014-06-10T12:24:00-CME-001,2014-06-10T12:24Z,[{'activityID': '2014-06-10T11:38:00-FLR-001'}],2014-06-10T11:38:00-FLR-001
2014-06-10T13:09:00-CME-001,2014-06-10T13:09Z,[{'activityID': '2014-06-10T12:38:00-FLR-001'}],2014-06-10T12:38:00-FLR-001
2014-06-12T22:12:00-CME-001,2014-06-12T22:12Z,[{'activityID': '2014-06-12T21:39:00-FLR-001'}],2014-06-12T21:39:00-FLR-001
2014-06-14T19:24:00-CME-001,2014-06-14T19:24Z,[{'activityID': '2014-06-18T17:00:00-IPS-001'}],2014-06-18T17:00:00-IPS-001
2014-06-14T19:48:00-CME-001,2014-06-14T19:48Z,[{'activityID': '2014-06-14T19:25:00-FLR-001'}],2014-06-14T19:25:00-FLR-001
2014-06-19T19:24:00-CME-001,2014-06-19T19:24Z,[{'activityID': '2014-06-23T22:00:00-IPS-001'}],2014-06-23T22:00:00-IPS-001
2014-06-24T06:12:00-CME-001,2014-06-24T06:12Z,[{'activityID': '2014-06-27T18:00:00-IPS-001'}],2014-06-27T18:00:00-IPS-001
2014-06-25T12:54:00-CME-001,2014-06-25T12:54Z,[{'activityID': '2014-06-29T18:00:00-IPS-001'}],2014-06-29T18:00:00-IPS-001
2014-06-26T01:25:00-CME-001,2014-06-26T01:25Z,[{'activityID': '2014-06-29T18:00:00-IPS-001'}],2014-06-29T18:00:00-IPS-001
2014-06-27T06:12:00-CME-001,2014-06-27T06:12Z,[{'activityID': '2014-06-30T03:00:00-IPS-001'}],2014-06-30T03:00:00-IPS-001
2014-06-29T12:39:00-CME-001,2014-06-29T12:39Z,[{'activityID': '2014-07-01T12:51:00-IPS-001'}],2014-07-01T12:51:00-IPS-001
2014-06-30T07:12:00-CME-001,2014-06-30T07:12Z,[{'activityID': '2014-07-02T23:28:00-IPS-001'}],2014-07-02T23:28:00-IPS-001
2014-07-01T12:39:00-CME-001,2014-07-01T12:39Z,[{'activityID': '2014-07-01T11:04:00-FLR-001'}],2014-07-01T11:04:00-FLR-001
2014-07-02T14:24:00-CME-001,2014-07-02T14:24Z,[{'activityID': '2014-07-06T09:41:00-IPS-001'}],2014-07-06T09:41:00-IPS-001
2014-07-08T16:54:00-CME-001,2014-07-08T16:54Z,[{'activityID': '2014-07-08T16:08:00-FLR-001'}],2014-07-08T16:08:00-FLR-001
2014-07-10T07:24:00-CME-001,2014-07-10T07:24Z,[{'activityID': '2014-07-12T07:30:00-IPS-001'}],2014-07-12T07:30:00-IPS-001
2014-07-11T11:24:00-CME-001,2014-07-11T11:24Z,[{'activityID': '2014-07-14T13:29:00-IPS-001'}],2014-07-14T13:29:00-IPS-001
2014-07-24T09:24:00-CME-001,2014-07-24T09:24Z,[{'activityID': '2014-07-27T16:30:00-IPS-001'}],2014-07-27T16:30:00-IPS-001
2014-07-26T00:54:00-CME-001,2014-07-26T00:54Z,[{'activityID': '2014-07-30T12:00:00-IPS-001'}],2014-07-30T12:00:00-IPS-001
2014-07-26T15:54:00-CME-001,2014-07-26T15:54Z,[{'activityID': '2014-07-27T16:01:00-IPS-001'}],2014-07-27T16:01:00-IPS-001
